m5piefac23,Pie Factory 
m5piefaca,Pie Factory 
m5piefc2,Pie Factory 2 
m5piefc2a,Pie Factory 2 
m5piefc2b,Pie Factory 2 
m5piefcr,Pie Factory Rio 
m5ppussy,Pink Pussy 
m5psy2,Psycho Cash Beast 2 
m5psyccl,Psycho Cash Beast Club 
m5psyccl01,Psycho Cash Beast Club 
m5psyccla,Psycho Cash Beast Club 
m5psyccla02,Psycho Cash Beast Club 
m5psyccla24,Psycho Cash Beast Club 
m5psycho,Psycho Cash Beast 
m5psycho06,Psycho Cash Beast 
m5psychoa,Psycho Cash Beast 
m5psychoa21,Psycho Cash Beast 
m5ptyani,Party Animal 
m5ptyani01,Party Animal 
m5qdraw,Quick On The Draw 
m5qdraw12,Quick On The Draw 
m5qdraw14,Quick On The Draw 
m5qdraw15,Quick On The Draw 
m5qdrawa,Quick On The Draw 
m5qdrawb,Quick On The Draw 
m5qshot,Quack Shot 
m5qshot04,Quack Shot 
m5quake,Quake 
m5rainrn,Rainbow Runner 
m5rainrna,Rainbow Runner 
m5rampg,Rampage 
m5rampg11,Rampage 
m5rampg12,Rampage 
m5ramrcl,Ram Raid Club 
m5ramrd,Ram Raid 
m5ratpk,Rat Pack 
m5ratpka,Rat Pack 
m5rawin,Reel A Win 
m5razdz,Razzle Dazzle Club 
m5razdz10,Razzle Dazzle Club 
m5razdz11,Razzle Dazzle Club 
m5rcx,Royal Exchange Club 
m5rcxa,Royal Exchange Club 
m5rdwarf,Red Dwarf 
m5redbal,Random Red Ball 
m5redrck,Ready To Rock 
m5redrck10,Ready To Rock 
m5redrcka,Ready To Rock 
m5redx,Red X 
m5redx12,Red X 
m5reelth,Reel Thunder 
m5reelwn,Reel A Win 
m5reelwn24,Reel A Win 
m5resfrg,Reservoir Frogs 
m5revo,Revolution 
m5revo13,Revolution 
m5revoa,Revolution 
m5rfymc,Run For Your Money Club 
m5rfymc06,Run For Your Money Club 
m5rgclb,Rio Grande Club 
m5rgclb01,Rio Grande Club 
m5rgclb01a,Rio Grande Club 
m5rgclb03,Rio Grande Club 
m5rgclb11,Rio Grande Club 
m5rgclb12,Rio Grande Club 
m5rgclb20,Rio Grande Club 
m5rgclb21,Rio Grande Club 
m5rhkni,Red Hot Knights 
m5rhrg,Red Hot Roll Gold 
m5rhrga,Red Hot Roll Gold 
m5rhrgt,Red Hot Roll Triple 
m5rhrgt02,Red Hot Roll Triple 
m5rhrgt12,Red Hot Roll Triple 
m5ritj,Rumble In The Jungle 
m5rlup,Roll Up 
m5rollup,Roll Up Roll Up 
m5rollx,Roll X 
m5rollx12,Roll X 
m5ronr,Reel Or No Reel 
m5ronr05,Reel Or No Reel 
m5ronr07,Reel Or No Reel 
m5roof,Raise The Roof 
m5roofa,Raise The Roof 
m5round,Round &amp; Round 
m5roundl,Round &amp; Round 
m5rthh,Return To The Haunted House 
m5rub,Rubies &amp; Diamonds 
m5rwb,Red White &amp; Blue 
m5rwbbwb,Red White &amp; Blue 
m5rwbbwb15,Red White &amp; Blue 
m5rwbbwb24,Red White &amp; Blue 
m5rwbbwb25,Red White &amp; Blue 
m5sblz,Snail Blazer 
m5scfinl,Super Cup Final 
m5scharg,Super Charged 
m5scharg05,Super Charged 
m5scharg06,Super Charged 
m5scharga,Super Charged 
m5sec7,Secret 7s 
m5sec7a,Secret 7s 
m5seven,Seven Deadly Spins 
m5shark,Shark Raving Mad 
m5sharka,Shark Raving Mad 
m5sheik,Sheik Yer Money 
m5showtm,Showtime 
m5sil7,Silver 7s 
m5sil7a,Silver 7s 
m5silver,Silver Screen 
m5silver03,Silver Screen 
m5silver06,Silver Screen 
m5sixsht,Six Shooter 
m5sixshta,Six Shooter 
m5sixshtb,Six Shooter 
m5sixshtc,Six Shooter 
m5sixshtd,Six Shooter 
m5sixshte,Six Shooter 
m5sixshtf,Six Shooter 
m5sixshtg,Six Shooter 
m5sixshth,Six Shooter 
m5sixshti,Six Shooter 
m5sixshtj,Six Shooter 
m5sixshtk,Six Shooter 
m5sixshtl,Six Shooter 
m5sixshtm,Six Shooter 
m5sixshtn,Six Shooter 
m5skulcl,Skullduggery Club 
m5skulcl20,Skullduggery Club 
m5skulcl23,Skullduggery Club 
m5slide,Slider 
m5smobik,Smokey Bikin 
m5smobik12,Smokey Bikin 
m5sondr,Son Of Dracula 
m5sondr05,Son Of Dracula 
m5sondra,Son Of Dracula 
m5spddmn,Speed Demon 
m5speccl,Spectrum Club 
m5spicer,The Spice Is Right 
m5spicer06,The Spice Is Right 
m5spiker,Spiker The Biker 
m5spiker02,Spiker The Biker 
m5spikera,Spiker The Biker 
m5spins,Spinsation 
m5squids,Squids In 
m5squids04a,Squids In 
m5squids05,Squids In 
m5squids06,Squids In 
m5sstrk,Super Streak 
m5sstrk02a,Super Streak 
m5starcl,Stars &amp; Stripes Club 
m5stars,Stars &amp; Stripes 
m5stars10,Stars &amp; Stripes 
m5stars10a,Stars &amp; Stripes 
m5stars13a,Stars &amp; Stripes 
m5stars20,Stars &amp; Stripes 
m5stars22,Stars &amp; Stripes 
m5stars25,Stars &amp; Stripes 
m5stars25a,Stars &amp; Stripes 
m5stars26,Stars &amp; Stripes 
m5startr,Stars &amp; Stripes Triple 
m5stax,Stax Of Cash 
m5supnov,Supernova 
m5supnova,Supernova 
m5supro,Super Roulette 
m5suproa,Super Roulette 
m5supstr,Super Star 
m5supstra,Super Star 
m5tball,Thunderball 
m5tbird,Thunderbird 
m5tempcl,Temple Of Treasure Club 
m5tempp,Temple Of Pleasure 
m5tempt,Temple Of Treasure 
m5tempt05,Temple Of Treasure 
m5tempt2,Temple Of Treasure 2 
m5tempt203,Temple Of Treasure 2 
m5tempt2a,Temple Of Treasure 2 
m5tempta,Temple Of Treasure 
m5temptb,Temple Of Treasure 
m5thtsmg,That's Magic 
m5tictac,Tic Tac Tut 
m5tictacbwb,Tic Tac Tut 
m5tictacbwb16,Tic Tac Tut 
m5tomb,Tomb Raiders 
m5topdog,Top Dog 
m5topdog04,Top Dog 
m5topdoga,Top Dog 
m5topdol,Top Dollar 
m5topdola,Top Dollar 
m5trail,Trailblazer Club 
m5trclb,Tomb Raiders Club 
m5tsar,Tsar Wars 
m5tst,MPU 5 Test Rom 
m5ttop,Treble Top 
m5ttop04,Treble Top 
m5ttop10,Treble Top 
m5ttopcl,Treble Top Club 
m5ttwo,Take Two 
m5ultimo,Ultimo 
m5ultimo03a,Ultimo 
m5ultimo04,Ultimo 
m5upover,Up &amp; Over 
m5upover15,Up &amp; Over 
m5vampup,Vamp It Up 
m5vertcl,Vertigo Club 
m5vertgo,Vertigo 
m5whdres,Who Dares Spins 
m5winway,Winning Ways 
m5wking,Wild King 
m5wking05,Wild King 
m5wonga,A Fish Called Wonga 
m5wthing,Wild Thing Club 
m5wthing11,Wild Thing Club 
m5wthing20,Wild Thing Club 
m5xchn,Exchanges Unlimited 
m5xena,Xena Warrior Princess 
m5xfact,X Factor 
m5xfact02,X Factor 
m5xfact04,X Factor 
m5xfact11,X Factor 
m5zigzag,Zig Zag 
m660,Mission 660 
m660b,Mission 660 
m660j,Mission 660 
m6805evs,M68HC05EVS 
m68705u3,Motorola MC68705U3 
m79152pc,MERA 79152 PC 
m79amb,M-79 Ambush 
m82,M82 Game Selectable Working Product Display 
m86rk,Mikrosha-86RK 
m_bappl2,Big Apple 
m_bapple,Big Apple 
m_gndgit,Golden Nudge It 
m_lndg,Lucky Nudge 
m_mpac,Mr. and Mrs. PacMan 
m_mtchit,Match It 
m_mtchup,Match Up 
m_tppokr,Top Poker 
ma6710,Multi-Action 6710-13 
ma7551,Multi-Action 7551 
ma7556,Multi-Action 7556 
ma7558,Multi-Action 7558 
mac128k,Macintosh 128k 
mac2fdhd,Macintosh II 
mac512k,Macintosh 512k 
mac512ke,Macintosh 512ke 
mac_1808,unknown game 
mac_zois,machinaZOIS Virtual Training Center 
macattck,Mac Attack 
maccclas,Macintosh Color Classic 
macclas2,Macintosh Classic II 
macclasc,Macintosh Classic 
mace,Mace: The Dark Age 
macea,Mace: The Dark Age 
macgalxy,MAC's Galaxy 
macgalxyb,MAC's Galaxy 
mach2,Mach 2 
mach2a,Mach 2 
mach3,M.A.C.H. 3 
mach3a,M.A.C.H. 3 
mach3b,M.A.C.H. 3 
mach9,Mach-9 
macha,Monoshiri Quiz Osyaberi Macha 
machbrkr,Mach Breakers 
machbrkrj,Mach Breakers: Numan Athletics 2 
machdrum,Machinedrum SPS-1 MK2 
machiman,Machine Man 
machomou,Macho Mouse 
macii,Macintosh II 
maciici,Macintosh IIci 
maciicx,Macintosh IIcx 
maciifx,Macintosh IIfx 
maciihmu,Macintosh II 
maciisi,Macintosh IIsi 
maciivi,Macintosh IIvi 
maciivx,Macintosh IIvx 
maciix,Macintosh IIx 
macjungl,MAC Jungle 
macjungn,MAC Jungle 
mackbd_m0110a_f,Macintosh Plus Keyboard 
mackbd_m0110a_j,Macintosh Plus Keyboard 
mackbd_m0110b,Macintosh Keyboard 
mackbd_m0110f,Macintosh Keyboard 
mackbd_m0110t,Macintosh Keyboard 
mackbd_m0120,Macintosh Numeric Keypad 
mackbd_m0120p,Macintosh Numeric Keypad 
maclc,Macintosh LC 
maclc2,Macintosh LC II 
maclc3,Macintosh LC III 
maclc520,Macintosh LC 520 
macpb100,Macintosh PowerBook 100 
macpb140,Macintosh PowerBook 140 
macpb145,Macintosh PowerBook 145 
macpb145b,Macintosh PowerBook 145B 
macpb160,Macintosh PowerBook 160 
macpb170,Macintosh PowerBook 170 
macpb180,Macintosh PowerBook 180 
macpb180c,Macintosh PowerBook 180c 
macpd210,Macintosh PowerBook Duo 210 
macplus,Macintosh Plus 
macprtb,Macintosh Portable 
macqd700,Macintosh Quadra 700 
macross,Super Spacefortress Macross
macross2,Super Spacefortress Macross II
macross2g,Super Spacefortress Macross II
macross2k,Macross II 
macrossp,Macross Plus 
macse,Macintosh SE 
macse30,Macintosh SE/30 
macsefd,Macintosh SE 
macxl,Macintosh XL 
madalien,Mad Alien 
madaliena,Mad Alien 
madalienb,Mad Alien 
madball,Mad Ball 
madballn,Mad Ball 
madcrash,Mad Crasher 
madcrush,Mad Crusher 
maddog,Mad Dog McCree 
maddog2,Mad Dog II: The Lost Gold 
maddog2_100,Mad Dog II: The Lost Gold 
maddog2_110,Mad Dog II: The Lost Gold 
maddog2_202,Mad Dog II: The Lost Gold 
maddog_202,Mad Dog McCree 
maddoga,Mad Dog McCree 
maddonna,Mad Donna 
maddonnab,Mad Donna 
madgear,Mad Gear 
madgearj,Mad Gear 
madmotor,Mad Motor 
madrace,Mad Race 
madshark,Mad Shark 
madsharkbl,Mad Shark 
madzoo,Mad Zoo 
mag10,Magic 10 Nevada 
mag_burn,The Burning Cavern 
mag_day,A Day In Space 
mag_drac,Dracula's Castle 
mag_exzi,Exzisus 
mag_pdak,Paris Dakar 
mag_time,Time Scanner 
mag_war,War Mission 
mag_wara,War Mission 
mag_xain,Xain'd Sleena 
magb233,Magitronic B233 
magb236,Magitronic B236 
magdrop,Magical Drop 
magdrop2,Magical Drop II 
magdrop3,Magical Drop III 
magdropp,Magical Drop Plus 1 
magerror,Magical Error wo Sagase 
magforst,Magic Forest 
magibomb,Magic Bomb 
magibomba,Magic Bomb 
magibombb,Magic Bomb 
magibombc,Magic Bomb 
magibombd,Magic Bomb 
magibombe,Magic Bomb 
magibombf,Magic Bomb 
magibombg,Magic Bomb 
magic,Magic 
magic10,Magic's 10 
magic102,Magic's 10 2 
magic102a,Magic's 10 2 
magic10a,Magic's 10 
magic10b,Magic's 10 
magic10c,Magic's 10 
magic6,Magic 6 
magicard,Magic Card 
magicbal,Magicball Fighting 
magicbom,Magic Bomb 
magicbub,Magic Bubble 
magicbuba,Magic Bubble 
magicbubb,Magic Bubble 
magicbubc,Magic Bubble 
magicfly,Magic Fly 
magician,The Magician 
magicle,Magic Lotto Export 
magicpop,Magical Poppins 
magicrd1,Magic Card 
magicrd1a,Magic Card 
magicrd1b,Magic Card 
magicrd1c,Magic Card 
magicrd1d,Magic Card 
magicrd2,Magic Card II 
magicrd2a,Magic Card II 
magicrd2b,Magic Card II 
magicrd2c,Magic Card II 
magicrde,Magic Card Export 94 
magicrdea,Magic Card Export 94 
magicrdeb,Magic Card Export 94 
magicrdec,Magic Card Export 94 
magicrdj,Magic Card III Jackpot 
magicrdja,Magic Card III Jackpot 
magicstk,Magic Sticks 
magictch,Magic Touch 
magictg,Magic the Gathering: Armageddon 
magictga,Magic the Gathering: Armageddon 
magimask,Magic Mask 
magimaska,Magic Mask 
magimaskb,Magic Mask 
magipur,Magic Purple 
magix,Magix/Rock 
magixb,Magix/Rock 
magjoker,Magic Joker 
maglord,Magician Lord 
maglordh,Magician Lord 
magmax,Mag Max 
magmaxa,Mag Max 
magmerm,Magic Mermaid 
magnum,Magnum 
magodds,Magical Odds 
magoddsa,Magical Odds 
magoddsb,Magical Odds 
magoddsc,Magical Odds 
magoddsd,Magical Odds 
magreel,Magic Reels 
magslot,Magic Slot 
magspeed,Magical Speed 
magspot,Magical Spot 
magspot2,Magical Spot II 
magtcha5,Magic Touch 
magtcha5a,Magic Touch 
magtouch,Magical Touch 
magtruck,Magical Truck Adventure 
maguila,Up Maguila 
magworm,Magic Worm 
magworma,Magic Worm 
magzun,Magical Zunou Power 
mahjngoh,Mahjong Oh 
mahmajn,Tokoro San no MahMahjan 
mahmajn2,Tokoro San no MahMahjan 2 
mahoudai,Mahou Daisakusen 
mahretsu,Mahjong Kyo Retsuden 
maiko,Maikobana 
mainevt,The Main Event 
mainevt2p,The Main Event 
mainevto,The Main Event 
mainline,Mainline Double Joker Poker 
mainsnk,Main Event 
majest12j,Majestic Twelve: The Space Invaders Part IV 
majest12u,Majestic Twelve: The Space Invaders Part IV 
majest12ua,Majestic Twelve: The Space Invaders Part IV 
majest12ub,Majestic Twelve: The Space Invaders Part IV 
majgnc,Golden Nugget Casino 
majkon,Konami Collector's Series Arcade Advanced 
majorpkr,Major Poker 
majorpkra,Major Poker 
majorpkrb,Major Poker 
majorpkrc,Major Poker 
majrjhdx,Mahjong Raijinhai DX 
majs101b,Mahjong Studio 101 
majtitl2,Major Title 2 
majtitl2a,Major Title 2 
majtitl2b,Major Title 2 
majtitl2j,Major Title 2 
majtitle,Major Title 
majtitlej,Major Title 
majuu,Majuu no Ohkoku 
majxtal7,Mahjong X-Tal 7: Crystal Mahjong/Mahjong Diamond 7 
makaiden,Makai Densetsu 
makaijan,Makaijan 
makaimur,Makaimura 
makaimurc,Makaimura 
makaimurg,Makaimura 
maketrax,Make Trax 
maketrxb,Make Trax 
makyosen,Makyou Senshi 
maldaiza,Maldaliza 
maletmad,Mallet Madness 
malzak,Malzak 
malzak2,Malzak II 
mamboagg,Mambo A Go-Go 
mamboagga,Mambo A Go-Go e-Amusement 
mammothm,Mammoth Money 
mamonoro,Mamoru-kun wa Norowarete Shimatta! 
manager,Manager 
mandinga,Mandinga 
mandingac,Mandanga 
mandingaeg,Mandinga 
mandingarf,Mandanga 
mandinka,Mandinka 
mangchi,Mang-Chi 
manhatan,Manhattan 24 Bunsyo 
maniac,Maniac 
maniach,Mania Challenge 
maniach2,Mania Challenge 
maniacsp,Maniac Square 
maniacsq,Maniac Square 
maniacsqa,Maniac Square 
maniacsqs,Maniac Square 
maniacsqu,Maniac Square 
manicpnc,Manic Panic Ghosts! 
manohman,Mann, oh-Mann 
manpuku,Manpuku Suizokukan 
manxtt,Manx TT Superbike: DX/Twin 
manxtta,Manx TT Superbike: DX/Twin 
manxttc,Manx TT Superbike: DX/Twin 
manybloc,Many Block 
mapacman,Pac-Man 
mappy,Mappy 
mappyj,Mappy 
marble,Marble Madness 
marble2,Marble Madness 
marble3,Marble Madness 
marble4,Marble Madness 
marble5,Marble Madness 
marblmd2,Marble Madness II 
marc101,Millennium Arcade 101 
marc250,Millennium Arcade 250 
marineb,Marine Boy 
marinedt,Marine Date 
mariner,Mariner 
mario,Mario Bros. 
mariobl,Mario Bros. 
mariobla,Mario Bros. 
marioe,Mario Bros. 
mariof,Mario Bros. 
marioj,Mario Bros. 
mariojjl,Super Mario Fushigi no JanJanLand 
mariorou,Mario Roulette 
marioun,Super Mario World: Mario Undoukai 
markham,Markham 
marmagic,Margarita Magic 
marmagicu,Margarita Magic 
marmagicua,Margarita Magic 
marqueen,Martian Queen 
mars,Mars 
marsarf,Mars 
marsp,Mars: God of War 
marspf,Mars: God of War 
marspp,Mars: God of War 
marstv,Mars TV 
martmast,Martial Masters
martmast102c,Martial Masters
martmast103c,Martial Masters
martmast104c,Martial Masters
martmasttw,Martial Masters
maruchan,Maru-Chan de Goo! 
marukin,Super Marukin-Ban 
marukina,Super Marukin-Ban 
marukodq,Chibi Maruko-chan: Maruko Deluxe Quiz 
marvice,Marbella Vice 
marvice100hz,Marbella Vice 
marvins,Marvin's Maze 
marvland,Marvel Land 
marvlandup,Marvel Land 
marywu,unknown Labeled 'WU- MARY-1A' Music by: SunKiss Chen 
masao,Masao 
maski,Maski Show 
maskia,Maski Show 
maskib,Maski Show 
maskic,Maski Show 
masmario,Super Mario Fushigi no Korokoro Party 
masmario2,Super Mario Fushigi no Korokoro Party 2 
masmarios,Super Mario Fushigi no Korokoro Party 
mastbond,Master Bond 
mastboy,Master Boy 
mastboya,Master Boy 
mastboyi,Master Boy 
mastboyia,Master Boy 
mastboyiv2,Master Boy II 
mastboyo,Master Boy 
mastboyoa,Master Boy 
mastboyob,Master Boy 
mastboyoc,Master Boy 
mastcrane,Master Crane 
mastcranea,Master Crane 
masterw,Master of Weapon 
masterwj,Master of Weapon 
masterwu,Master of Weapon 
mastfury,Master's Fury 
mastkin,The Masters of Kin 
mastmind,Electronic Master Mind 
mastninj,Master Ninja 
mastrglf,Master's Golf 
mat286,MAT286 
matahari,Mata Hari 
match98,Match '98 
matchemg,Match'em Up 
matchit,Match It 
matchit2,Match It II 
matchme,Match Me 
matchnum,Match Number 
mathmagi,Mathemagician 
mathmarv,Math Marvel 
matmania,Mat Mania 
mato,Mato 
matrim,Matrimelee/Shin Gouketsuji Ichizoku Toukon 
matrimbl,Matrimelee/Shin Gouketsuji Ichizoku Toukon 
matrix,Matrix 
mattelcs,Mattel Classic Sports 
mausuke,Mausuke no Ojama the World 
mav_100,Maverick, The Movie 
mav_200,Maverick, The Movie 
mav_400,Maverick, The Movie 
mav_401,Maverick, The Movie 
mav_402,Maverick, The Movie 
maverik,Maverik 
max10in1,Vs Maxx 10-in-1 Casino/Senario Card &amp; Casino Games 
max80,MAX-80 
maxf_102,Maximum Force 
maxf_ng,Maximum Force 
maxforce,Maximum Force 
maxidbl,Maxi Double Poker 
maxideal,Maxi-Dealer 
maxidpkr,Maxi Double Poker 
maxrpm,Max RPM 
maxspeed,Maximum Speed 
maxx5in1,Vs Maxx 5-in-1 Casino/Senario Card &amp; Casino Games 
maxx6in1,Vs Maxx 6-in-1 Casino/Senario Card &amp; Casino Games 
maxxi,Maxxi 
maya,Maya 
mayaa,Maya 
mayab,Maya 
mayac,Maya 
mayday,Mayday 
maydaya,Mayday 
maydayb,Mayday 
mayhem,Mayhem 2002 
mayjin3,Mayjinsen 3 
mayjinsn,Mayjinsen 
mayjisn2,Mayjinsen 2 
mayumi,Kiki-Ippatsu Mayumi-chan 
mazan,Mazan: Flash of the Blade 
mazanj,Mazan: Flash of the Blade 
mazanu,Mazan: Flash of the Blade 
maze,Amazing Maze 
mazebl,Maze 
mazeinv,Maze Invaders 
mazerbla,Mazer Blazer 
mazerblaa,Mazer Blazer 
mazinger,Mazinger Z 
mazingerj,Mazinger Z 
mb1212c,MB-1212C 
mb133340,MB-1340UCQ-B 
mb1433aeap,MB-1433/50 AEA-P: V:1 
mb1433ucv,MB-1433UCV 
mb1433uiv,MB-1433UIV 
mb4d33,MB-4D33/50NR 
mb8433uud,MB8433-UUD-A 
mb_10,Monster Bash 
mb_106,Monster Bash 
mb_106b,Monster Bash 
mba009,HLB-286 MBA-009 
mba029,MBA-029 
mba032q,MBA-032Q TK83305-4N-D-03 
mbaa,Melty Blood Actress Again A 
mbaao,Melty Blood Actress Again 
mbaseb,Baseball 
mbaskb,Basketball 
mbaskb2,Basketball 2 
mbc020,MBC020-65 CPU/Video Board 
mbc16,MBC-16 
mbc16lt,MBC-16LT 
mbc18nb,MBC-18NB 
mbc200,MBC-200 
mbc28,MBC-28 
mbc55x,MBC-55x 
mbdtower,Dark Tower 
mbee,Microbee 16k Standard 
mbee128,Microbee 128k Standard 
mbee128p,Microbee 128k Premium 
mbee256,Microbee 256TC 
mbee56,Microbee 64k 
mbeeic,Microbee 32k IC 
mbeepc,Microbee 32k Communicator 
mbeepc85,Microbee PC85 
mbeepc85b,Microbee PC85 
mbeepc85s,Microbee PC85 
mbeepp,Microbee Premium Plus+ 
mbeeppc,Microbee Premium PC85 
mbeett,Microbee Teleterm 
mbh1,MB-H1 
mbh1e,MB-H1E 
mbh2,MB-H2 
mbh25,MB-H25 
mbh3,MB-H3 
mbh50,MB-H50 
mbh70,MB-H70 
mbomberj,Muscle Bomber: The Body Explosion 
mbombrd,Muscle Bomber Duo: Ultimate Team Battle 
mbombrdj,Muscle Bomber Duo: Heat Up Warriors 
mbossy,Mike Bossy 
mbrush,Magic Brush 
mbs2euro,Mega Bonus Star II 
mbutrfly,Magical Butterfly 
mc10,MC-10 
mc1000,MC-1000 
mc1200,MC-1200 
mc1502,Elektronika MS 1502 
mc1702,Elektronika MC-1702 
mc300,MC-300 Micro Composer 
mc50,MC-50 Micro Composer 
mc50mk2,MC-50mkII Micro Composer 
mc7105,MC7105 
mc8020,MC-80.21/22 
mc8030,MC-80.30/31 
mc_105te,2011 Super HiK 105-in-1 Turbo Ed. 
mc_110cb,110-in-1 CoolBaby 
mc_138cb,138-in-1 CoolBaby 
mc_7x6ss,777777-in-1 
mc_89in1,89-in-1 Mini Game Console 
mc_8x6cb,888888-in-1 
mc_8x6ss,888888-in-1 
mc_9x6sa,999999-in-1 
mc_9x6ss,999999-in-1 
mc_aa2,100-in-1 Arcade Action II 
mc_cb203,Coolboy RS-17: 203-in-1 
mc_cb280,Coolboy RS-18 
mc_dcat8,100-in-1 
mc_dcat8a,100-in-1 
mc_dg101,dreamGEAR 101-in-1 
mc_dgear,dreamGEAR 75-in-1 
mc_hh210,Handheld 210-in-1 
mc_sam60,Samuri 
mc_sp69,Sports Game 69-in-1 
mc_tv200,200-in-1 Retro TV Game 
mcard_h8,Magic Card 
mcastle,Magic Castle 
mcastlef,Magic Castle 
mcastleg,Magic Castle 
mcastlei,Magic Castle 
mcatadv,Magical Cat Adventure 
mcatadvj,Magical Cat Adventure 
mcb216,MCB-216 
mccpm,mc-CP/M-Computer 
mchampdx,Multi Champ Deluxe 
mchampdxa,Multi Champ Deluxe 
mchampdxb,Multi Champ Deluxe 
mcheonru,Ma Cheon Ru 
mchess,Computer Chess 
mchilli,More Chilli 
mchilliq,More Chilli 
mcircus,Merry Circus 
mcitylov,City Love 
mclass,Magic Class 
mcnpshnt,Mahjong Campus Hunting 
mcolors,Magic Colors 
mcolorsa,Magic Colors 
mcom4_02,Minicom IV 
mcombat,Missile Combat 
mcombata,Missile Combat 
mcombats,Missile Combat 
mcompgin,Computer Gin 
mcontest,Miss Mahjong Contest 
md2,Micro Decision MD-2 
md23do,Mad Dog II: The Lost Gold 
md3,Micro Decision MD-3 
md4duvc,MD-4DUV 
md6802,Mikrodator 6802 
mdallas,Dalla$ 
mdchoice,Dealer's Choice 
mdhorse,Derby Quiz My Dream Horse 
mdisk,M-Disk Comp.-A 
mdndclab,Dungeons &amp; Dragons: Computer Labyrinth Game 
mdntmrdr,Midnight Marauders 
mdrawpkr,Draw Poker: Joker's Wild 
mdrawpkra,Draw Poker: Joker's Wild 
mdrink,Magic Drink 
mdt60,MDT 60 Video Display Terminal 
mduckspa,Super Quique/Mega Duck 
mead4in1,Meadows 4-in-1 
mechatt,Mechanized Attack 
mechattj,Mechanized Attack 
mechattu,Mechanized Attack 
mechattu1,Mechanized Attack 
medlanes,Meadows Lanes 
medusa,Medusa 
mega4,Mephisto Mega IV 
mega4a,Mephisto Mega IV 
megaaton,Meg-Aaton 
megaatona,Meg-Aaton 
megablst,Mega Blast 
megablstj,Mega Blast 
megablstu,Mega Blast 
megacard,Mega Card 
megacd,Mega-CD 
megacd2,Mega-CD 2 
megacd2j,Mega-CD 2 
megacda,Mega-CD 
megacdj,Mega-CD 
megadble,Mega Double Poker 
megadblj,Mega Double Poker Jackpot 
megadon,Megadon 
megadpkr,Mega Double Poker 
megadpkrb,Mega Double Poker 
megadri4,Mega Drive 4/Guitar Idol 
megadri4a,Mega Drive 4/Guitar Idol 
megadrij,Mega Drive 
megadriv,Mega Drive 
megaduck,Mega Duck/Cougar Boy 
megaforc,Mega Force 
megaforcu,Mega Force 
megajet,Mega Jet 
megakat,Mega Katok 2 
megaline,Mega Lines 
megaman,Mega Man: The Power Battle 
megaman2,Mega Man 2: The Power Fighters 
megaman2a,Mega Man 2: The Power Fighters 
megaman2h,Mega Man 2: The Power Fighters 
megamana,Mega Man: The Power Battle 
megamn2d,Mega Man 2: The Power Fighters 
megapad,Megapad 31-in-1 
megapc,MegaPC 
megapcpl,MegaPC Plus 
megapcpla,MegaPC Plus 
megaphx,Mega Phoenix 
megast,MEGA ST 
megast_de,MEGA ST 
megast_fr,MEGA ST 
megast_se,MEGA ST 
megast_sg,MEGA ST 
megast_uk,MEGA ST 
megaste,MEGA STe 
megaste_de,MEGA STe 
megaste_es,MEGA STe 
megaste_fr,MEGA STe 
megaste_it,MEGA STe 
megaste_se,MEGA STe 
megaste_uk,MEGA STe 
megastrp,Mega Double Strip 
megat,Pit Boss Megatouch 
megat2,Pit Boss Megatouch II 
megat2a,Pit Boss Megatouch II 
megat2b,Pit Boss Megatouch II 
megat2ca,Pit Boss Megatouch II 
megat2caa,Pit Boss Megatouch II 
megat2mn,Pit Boss Megatouch II 
megat3,Megatouch III 
megat3a,Megatouch III 
megat3b,Megatouch III 
megat3c,Megatouch III 
megat3ca,Megatouch III 
megat3caa,Megatouch III 
megat3d,Megatouch III 
megat3nj,Megatouch III 
megat3te,Megatouch III Tournament Ed. 
megat3tg,Megatouch III Turnier Ed. 
megat4,Megatouch IV 
megat4a,Megatouch IV 
megat4b,Megatouch IV 
megat4c,Megatouch IV 
megat4d,Megatouch IV 
megat4s,Super Megatouch IV 
megat4sa,Super Megatouch IV 
megat4sb,Super Megatouch IV 
megat4smn,Super Megatouch IV 
megat4snj,Super Megatouch IV 
megat4st,Super Megatouch IV Tournament Ed. 
megat4stg,Super Megatouch IV Turnier 
megat4te,Megatouch IV Tournament Ed. 
megat4tea,Megatouch IV Tournament Ed. 
megat5,Megatouch 5 
megat5a,Megatouch 5 
megat5g,Megatouch 5 
megat5nj,Megatouch 5 
megat5t,Megatouch 5 Tournament Ed. 
megat5tg,Megatouch 5 Turnier 
megat6,Megatouch 6 
megat7e,Megatouch 7 Encore Ed. 
megatack,Megatack 
megatacka,Megatack 
megatrix,MeGaTrix 
megazone,Mega Zone 
megazonea,Mega Zone 
megazoneb,Mega Zone 
megazoneh,Mega Zone 
megazonei,Mega Zone 
megazonej,Mega Zone 
megrescu,Megumi Rescue 
meijinsn,Meijinsen 
meijinsna,Meijinsen 
meikyuh,Meikyuu Hunter G 
meikyuha,Meikyuu Hunter G 
mekd1,MEK6800D1 
mekd2,MEK6800D2 
mekd3,MEK6802D3 
mekd4,MEK6802D4 
mekd5,MEK6802D5 
melodym,Melody Madness 
meltyb,Melty Blood Act Cadenza B2 
meltybld,Melty Blood Act Cadenza 
meltyblo,Melty Blood Act Cadenza 
meltybo,Melty Blood Act Cadenza B 
memlane,Memory Lane 
memoquiz,Memoquiz 
